createtime,creator_qq,creator_name,creator_isVip,dissid,dissname,listennum
2020-07-12,963737492,依々晴,0,7635696500,古风戏腔 | 曲终人散皆是梦,2831252
2017-08-10,1264949356,畅畅,2,2671457086,「电音」致瘾节奏，弃疗模式走起,15490488
2019-09-17,2298105529,我又可以了,2,7199053135,超嗨车载DJ舞曲，你只管飙起来,13584821
2020-09-25,1502427201,蘭,0,7727056976,轻音乐｜想做你秋天第一杯的奶茶,192173
2020-07-27,987674549,小众又怎样,0,7653196026,《乐队的夏天第二季》歌曲合集,10201676
2016-12-07,2043420173,肥喵,2,1740985390,八音盒高度催眠30首曲：我妹和我妈已睡着,18347216
2016-11-28,2092207919,Aaa   飘 //,2,3540723640,冷漠 情歌对唱精选歌单,10927625
2019-10-16,2315098527,,0,7151034086,带走一切烦恼的治愈女声,2374605
2016-10-20,253519767,Kitanyounaer,0,2823302013,跑步必听的超燃音乐,15253897
2020-06-27,2838048352,欲落,0,7616631681,欧美风丨英文歌游戏超燃逆风翻盘,2815004
2020-04-16,2086147497,源辰,0,7523274597,抖动翅膀，在DJ世界翱翔,8800879
2020-07-20,1841393394,妖小柔,0,7645558031,韩语｜女团迷标配歌单，一听上瘾,2758911
2018-01-15,631851806,虛榮少女,2,3654610106,盘点•韩国流媒上播放破亿的歌曲,25338145
2020-07-30,327561642,半生.,0,7649206724,沙哑翻唱｜我会再见到你，对吗？,12958244
2019-08-30,2322045152,琪❤琪Promise,0,7140308647,欧美范｜一听前奏就爱的英文歌曲,5671499
2020-04-21,1837104394,是学姐吖,0,7532634264,是心动吗？抖音宝藏甜美女声,11200536
2020-08-26,1578769945,桥升,0,7692803774,『沉浸如潮汐起伏』混合解压效,62563
2017-07-21,478695379,DJ顾念晨,3,3573166874,赌一包辣条，前任听了这些歌哭成狗,76147659
2019-08-28,2641188037,冲向KTV,0,7174020695,经典情歌 | 这些歌曲听哭过无数人,7737992
2019-07-04,987036132,北辰,3,7073383788,纯音乐：唯美旋律，舒缓解压,5270797
2020-04-23,3556539790,林兔,0,7533980998,全网流行：时下热搜歌曲,3261546
2020-09-15,1647088522,林多鱼.,0,7716585403,工作必备：开启一天好心情,903881
2020-05-21,2354772986,♪一抹桃花♬(ฅ>ω<*ฅ)喵,0,7537814488,『古韵』耳聆古风曲，心醉千古梦,7959348
2020-05-29,2011544274,孜小悦,0,7580532587,伤感 · 后来想见你却没了勇气,3463903
2020-07-19,2949109278,Magic,0,7643965146,『引领峡谷』 节奏响起 秀爆全场,13445330
2020-07-28,1290335968,Arles,0,7650898749,《乐队的夏天2》Live合辑,8878196
2020-09-16,192267977,旧时光 ້໌ᮨ.,0,7717044962,这个冬天，谈一场甜甜的恋爱呀！,1708622
2019-12-26,945187827,念安娜,2,2858880948,经典华语：父亲曾哼过的那些歌,8199334
2020-06-19,1873182795,尔听°,0,7606001254,伤感｜明明不想失去，却无能为力,2687752
2019-09-06,945187827,念安娜,2,2921210759,经典粤语：听得见的学生时代,23258660
2020-07-11,2579140801,星辰俱乐部,2,7387791474,我们有太多凑巧，却唯独缺个正好,4996691
2020-04-23,932784241,哥的生活叫寂寞,0,7533003495,全能天王刘德华个人创作集,1174982
2020-07-28,1152921505027247091,哇kakakaka,0,7654750729,世事漫随流水，算来一梦浮生,14015145
2019-11-12,1127914446,青梦,0,7278178798,『抖音精选』跟随节奏再出发,32051229
2017-10-31,695636314,玄冬Bw,2,2055984773,古韵妙音300首：让心穿越到古风世界,69163826
2017-09-01,3051936891,喵小姐雪雪,2,1177050352,「Top500」Youtube播放量最多的英文歌,37614734
2015-11-12,474613451,蘇子倩。,2,1086411851,KTV必点经典粤语金曲,18221325
2020-09-05,1131072037,许奕辰,0,7705731187,抖音精选｜声声入耳，字字戳心,7051807
2017-04-05,544169694,１'s   ヽ,2,2054427046,华语百首评论999＋优质情歌,73279197
2020-07-28,2722411508,说唱专区官方账号,0,7654603053,《说唱听我的》歌曲合集,2849416
2017-08-10,2087036549,怜音止梦ソ,2,3571076660,「流行经典」致80后的青春岁月,56271480
2019-10-09,2103461797,随꙰你꙰所꙰喜꙰°,2,7239245148,女版翻唱 • 柔情细腻别有韵味,17481051
2020-09-26,2438008691,今漫,0,7727620732,写作业必备轻音乐，减轻焦虑,313318
2017-04-02,836307296,Wolf,0,2640085424,粤语丨跨时代的经典咏流传,2045734
2020-07-22,3539255130,star,0,7647061127,心痛如绞丨夜里被窝里的泪人儿,2389376
2020-07-11,2749180238,违规女孩,0,7634771250,明日之子乐团季 | 歌曲全收录,2939787
2020-06-06,2287797569,小脾气,0,7590776305,DJ歌曲｜跟着节奏，随心摇摆,21852963
2020-07-02,1152921504842294771,走心了吗,0,7621562117,『韩语』藏在耳机里的浪漫,3151922
2019-07-17,987036132,北辰,3,7095885579,这里有，翻不完的夏天,2410565
2020-09-27,2894133614,轻音乐☆栀音,0,7729041511,极致催眠：今晚陪月亮睡觉,466639
2017-07-12,2269154297,_Ｐoison｀,2,2966940622,「国语」复刻90后青春记忆,37801786
2019-09-04,1436007403,这?谁顶的住啊,0,1674053018,华语女声 | 曼妙声线深度享受,1465075
2020-04-20,2895118561,Sunshine,0,7530436467,华语伤感：你不再是人间理想,19512662
2020-08-01,2729205081,南尘旧逝,0,7659597184,蹦迪必备，狂热永不停歇,3058844
2020-04-21,1837104394,是学姐吖,0,7532655829,车载DJ丨超嗨节奏响彻旅途,28408727
2020-04-29,754655936,向钱跑,0,4100463316,粤语：回响耳畔的劲歌金曲,2563630
2020-08-18,945187827,念安娜,2,7682187099,抖音热歌｜逛街散步购物常用,37687064
2019-04-27,875970927,€roup,0,6948279213,欧美流行｜心动开场 缭人难忘,1007597
2018-07-09,977423823,幼杀大队长.,0,1771521340,那些年的90后，属于你们的回忆,26517652
2017-05-20,244860443,Kiss Me,2,1762528076,欧美: 开场便无法自拔，百听不厌。,29041993
2020-05-22,1126570844,吴景军,0,7572146966,青春里的歌 ，满满的回忆,7979786
2020-09-27,2248323485,初音·冰心☆轻音乐,0,7727127502,助眠纯音：放松神经，安静入睡,97897
2017-01-07,532840138,沐,0,3189839296,乌兰图雅蒙古歌曲合集,3803875
2020-09-17,892026677,阿贺,0,7717986006,华语 | 90后耳熟能详的经典歌曲,7097907
2020-06-08,1152921505027247091,哇kakakaka,0,7593454904,我把对你的喜欢全部都藏进梦里,17645208
2017-01-18,2569289359,廣東歌,0,3545356165,粤语歌/港乐女声：学习粤语吗？,1656496
2020-02-28,1152921504782897385,子夜,0,6928534934,『轻音乐』工作学习必备^,1079933
2020-03-25,3138960748,Lemon.,0,7490379503,车载神曲 ：一个接地气的歌单,3634875
2020-04-28,754655936,向钱跑,0,7541182608,被遗忘在尘埃里的故事，还好吗,1944869
2017-02-01,1220667525,安多,2,2351201245,KTV麦霸必修华语金曲100首,162659339
2017-09-18,1142021734,执城,0,2077289891,「国风」一字一句成蛊，惑我万劫不复,38135284
2017-12-31,1749171963,思涵,0,3624725191,国风：奈何桥前叹奈何,9471298
2019-08-27,2063634880,隔壁路人都在听,0,7174019065,大热古装电视剧主题歌曲精选,5175272
2017-06-15,987036132,北辰,3,1469016474,那年夏天，我们一起听过的小情歌,4649299
2020-05-24,3100348003,Mr.Yin,0,7533967566,伤感｜总在寂寞的时候想起Ta,3964064
2017-02-23,544169694,１'s   ヽ,2,2049831474,听一曲经典老歌，忆一段时光故事,5422577
2019-09-17,2298105529,我又可以了,2,7199053031,【怀旧经典】老歌在岁月里沉淀,11810148
2017-05-16,3514452184,咫尺的梦想,2,2060002014,经典系列，静听时光里的国语老歌,5571168
2020-08-07,2645294719,‭,0,3859132698,出行必备！fav hoodie盛享这一刻,1316688
2017-09-16,1400010678,玫瑰王,2,3274706383,伤感华语 ：连歌词都能写到一个人的心里,162245033
2017-07-12,2097206520,艺术猫,2,872839955,「华语」经典华语男声叫醒耳朵,21533751
2020-07-02,444735796,QQ音乐电台,3,7619342679,短短的翻唱，三言两语了解你,5289998
2020-08-22,1152921505002109802,糖糖觅星云.,0,7686999723,皮卡丘多多：有才华的小音乐人✨,1582851
2019-09-12,3336228488,今天不加班,2,7199065476,伤感 | 唱一首是爱是恨的情歌,2349162
2020-06-03,1743959209,李呀,0,7588095226,「时光机」你的青春里有那些歌,24176293
2019-10-23,2532239618,筑梦师,2,7252364542,华语经典丨岁月如流在穿梭,3434013
2020-09-15,2722411508,说唱专区官方账号,0,7711989925,说唱新世代 | 第三期,1017141
2018-06-07,3028642107,豆沙,2,4149582982,全民K歌翻唱热歌榜盘点,295346142
2020-09-23,2971025126,陈拾月（只有影子）,7,7724694805,想花集 | 只有影子国风唱作集,33482
2020-02-17,3509916427,忧郁的宇航员,0,7426453578,伤感情歌：只有醉了心才不会疼,3542356
2020-09-12,2792808460,星语,0,7713727230,刘大壮：在歌声里和我们相遇,1115234
2020-07-23,411047551,WLDd..,0,7648686798,韩团成员Solo秀 | 神仙唱不停,2135764
2017-08-10,2766647304,小洋洋,2,2067205801, 动漫钢琴曲，让你学习更静心,3881596
2020-07-12,3111491292,沐雨,0,7432075346,飘渺古风：悠悠千古忆，唯你不忘,1995602
2019-12-24,987674549,小众又怎样,0,7247046126,静心纯音：放空自己，远离喧嚣,2858448
2017-07-26,3345119034,旧巷与猫,2,2067203592,「欧美」不可抗拒的英文单曲,9948414
2020-03-18,3471611867,蜜桃果酱,0,7480736534,分手以后才会渴望从前美好,40068353
2019-08-29,3072237667,欧皇来了,0,7179524304,100首百听不厌的欧美热歌,5149438
2020-06-07,3185953290,鹿婉婉☾ ⋆,0,7592775612,我也很爱过，后来没结果,8261846
2017-05-07,786388705,放生,2,2364221950,床头上的催眠曲—纯音乐,10979174
2020-05-24,815658687,北鸢,0,7532851680,抖音最火古风：与君思一曲,41664967
2014-11-26,945187827,念安娜,2,2829654217,KTV男女对唱情歌,5647075
2020-03-05,2892181678,拾忆.Autism°,0,7403740989,古风戏腔 · 一身诗意千寻瀑,6316704
2020-09-04,1152921504993749069,A一笑而过,0,7702545797,【国语】岁月如梭金曲永存,2724366
2020-05-16,2692156904,孟冬,2,7564661049,云菲菲 ：细腻传情诠释音乐美,3749462
2020-03-09,2545635137,抖音狂魔,0,7459586253,免费下载抖音火爆歌，冲啊！,139679148
2020-05-17,1498030674,星野一,2,7567724768,ROSÉ：温柔妩媚的玫瑰女王,2570410
2015-08-21,486843049,令狐星星,2,3474939632,经典摇滚音乐,10722927
2017-07-12,3053246793,badboy,2,1767939752,「华语」经典怀旧，老歌如酒,16299743
2020-08-21,1723037030,影视专区官方账号,0,7684543617,恶之花 韩剧OST,1189151
2020-08-10,1357488878,情柔间眸.,0,7672546486,神仙翻唱！这样唱让原唱情何以堪,1280922
2017-05-09,10901710,与光,2,866420792,悦耳铃声，听到不想接电话,42963689
2020-06-06,2692156904,孟冬,2,7591745316,温柔系：魏新雨情歌精选,6092707
2019-09-11,1757456989,Someone,2,7201335292,歪！听过抖音最美女声没,208857539
2020-05-25,452775188,还不是因为你长得不好看,2,7576560399,短视频收藏量100w+DJ热歌合集,22163881
2020-04-07,2470529691,一甜,0,7512504141,短视频热歌：只愿与你分享,2506621
2019-02-17,875970927,€roup,0,5426159448,个性电子｜绝仙声线 悦动音律,2671766
2017-08-10,3503348355,不问明天有多远,2,2372393254,「华语」唱响经典岁月,25203304
2020-06-06,1126570844,吴景军,0,7590422308,经典 | 怀念刀郎，信仰永不变,3869582
2017-06-27,2765219558,乌龙茶,2,3267877260,情迷香港：200首港乐带你重温经典！,31879394
2020-04-15,2237148484,流年,0,7523312436,魏新雨 | 唯美清纯的歌声,4300937
2016-10-20,562754929,安易灬,2,3521225898,经典老歌，耐人寻味,17843617
2017-09-22,911234864,Naughty Girl,0,2053076082,TFBOYS七周年【日光旅行】,2099248
2017-07-12,3538478835,May Day,2,2370564757,「民谣」是毒药，也是良药,31231684
2017-08-10,3549579863,?Je t'aime,2,1769768760,劲舞团国服热曲全收录,16908869
2019-10-16,1127914446,青梦,0,6997595244,『韩流入侵』让K-POP惊艳你的听觉,18882122
2018-07-20,3026827605,Smoker,2,4216746455,〖Youtube〗周杰伦热门单曲TOP20,9932751
2019-09-26,3454538281,又该换耳机了,2,7222869284,红尘情歌 | 今生只为与你邂逅,8071498
2019-11-04,1152921504885597952,Sy.Fantcalty,0,7283868691,热门精选丨评论过万的优质华语,11283305
2019-08-07,987674549,小众又怎样,0,7101639214,静心纯音：夜晚请你仰望星空,5400976
2020-07-26,2942669894,井诗,0,7650292153,「忧伤」你困住我，年深月久,7360707
2018-03-01,2568676172,暗黑精灵,2,3755273517,端庄又俏皮：UR店铺音乐精选,37128467
2017-10-02,1900614021,LoVe,2,1173904359,超燃BGM丨投降吗还是翻盘？,5387791
2020-07-19,1152921504811265420,Roots根根,0,7498367870,这！就是街舞3·第三季完结,3440971
2017-06-11,1334865859,未来可期，你我同行,0,3409535406,听了就会爱上的藏歌,5076789
2016-11-02,2083781437,夏海,2,2935307086,开一间小清新的咖啡馆，每天循环这些歌,5720119
2016-10-20,3462048437,有梦不难,2,2919138172,难以忘怀的经典好歌之邓丽君,16150757
2016-12-03,1220667525,安多,2,2341816569,鬼才许嵩带你回溯千古,16861201
2020-07-21,1587895789,🍃不朽ゞ,0,7645692908,游戏专属：够燃才有上分的激情,5088937
2020-08-13,312590452,石上优いしがみ ゆう,0,7675872024,吴岱林：没有我翻唱不了的歌,1764329
2017-06-02,2758407954,DJ Star Rap,2,2041337440,欧美顶尖神级洗脑电音,10416200
2020-06-24,945187827,念安娜,2,7613268279,抖音热歌｜优质BGM大赏,75580402
2017-07-21,3451842170,曦雨儿,2,876875197,百首伤感情歌手机铃声 ,44457385
2020-07-29,3624609974,暖眸,0,7647706897,「强律动」欧美节奏控已get√,4281321
2019-05-21,3318218586,書生,0,6756025618,中国风系列：把酒红尘｜醉梦一场,4953300
2020-04-27,1152921504819784901,Happy.,0,7539680339,星星睡觉也想听的治愈轻音,212547
2020-04-11,545722971,我等等。,0,7517489830,一入DJ深似海，好听停不下来,18514732
2016-10-20,3047566036,晓乐,2,2593802494,那些超好听的粤语歌（2）,8525163
2020-05-29,161148726,🐶,0,7581332111,【耳机福利】测试耳机解析度,3674143
2019-06-11,1653099231,不白,2,7014817266,毒性电音 · 致幻女嗓,14480400
2018-07-10,3471402010,山本春下,0,4203760216,李荣浩 个人创作精选,14868444
2020-09-07,1152921505040905258,hiby,0,7707299913,DJ一放，管它白天黑夜，起来嗨,1665385
2020-09-15,2303204713,蓝莓 Cake,0,7715674823,写作业时能听歌吗？当然可以！,242648
2019-04-17,3163316921,小柠檬,0,6939899650,港台经典老歌车载音乐100首,27949786
2020-08-14,3174948857,留恋夕阳与她,0,7677418502,奇幻韵律 | 答应我，别上头！,633104
2020-04-17,945187827,念安娜,2,7480799858,上班路上：哼首情歌拯救小确丧,5001356
2020-07-06,1961769567,墨香,2,7624106138,古风阁 │ 小楼昨夜又东风,404093
2020-06-08,2692156904,孟冬,2,7593879159,杨宗纬：阳刚细腻，抒情动人,2571205
2020-08-08,1152921504685041352,音乐疯,0,6637605319,劲爆DJ 重低音 低音炮 电音舞曲,29206846
2020-03-31,2019262334,王者农药,0,7490935203,「打野专属」跟着节奏，秀爆全场,5420766
2017-07-12,2764213087,选择,2,2966940852,「华语情歌」光阴疾似箭，不敢度韶华,21012632
2017-07-12,3051877259,Prosperous丶,2,3569246937,关于中学时代的记忆，都在歌里,33387534
2020-03-30,478695379,DJ顾念晨,3,7457729173,要分手的人，头顶都是有进度条的,2639133
2016-06-03,2286770692,小希,0,1420549447,听过一遍就爱上的华语情歌,23895807
2020-09-14,2979842415,桃Tao音乐志,2,7715395007,钢琴舒缓｜初秋细雨下独处的时光,229457
2020-06-08,1352130463,qqq,0,7593506638,『电音』给烦躁得生活加点beat,3603084
2018-02-02,2017429855,涩涩的大棕熊,2,3705432017,Alan Walker 何止一首神曲,14743385
2020-04-16,1152921504819784901,Happy.,0,7523858656,明明我一个人也可以好好的,2781627
2020-09-06,3477499534,今天你政治了吗,0,7706584959,学习纯音｜越努力，越幸运,538631
2020-07-14,1152921504868526893,K,0,7638347525,乐队的夏天第二季｜33支乐队全集,7082819
2020-08-26,3303739770,综艺全能鹅,0,7678170396,乐夏2 | 神曲改编合集，听了都上头！,1080708
2017-08-10,2048587391,?Boom?,2,1169460694,「KTV」80后男生必点歌曲,34420173
2017-03-10,945187827,念安娜,2,2944899920,华语抒情，青春是一道明媚的伤,1542942
2020-09-02,1152921505040905258,hiby,0,7702453819,蹦迪音乐已开，请开启狂嗨模式,1094370
2020-06-09,497697572,柠檬少年,0,7594131082,深情盛宴 | 孙露情歌精选集,2061448
2020-05-16,1834936922,顾怀安,2,7565441311,梅朵：醉人情歌，唱给心上人听,8970832
2019-07-14,2019262334,王者农药,0,3704052688,王者秘籍｜BGM引领你走向超神！,7959551
2020-06-04,1540287390,大众流行带你飞,0,7587916716,男人最深沉的爱，王琪唱给你听,3741259
2016-10-20,2817242089,雀斑少女...,2,3531271777,薛之谦，一个段子手的深情,5984582
2020-05-19,1152921505018873161,栋宇绕彤云,0,7569629052,纯音乐：专治失眠的催眠曲,7258433
2020-05-17,1453377869,可乐不乐,0,7441873616,怀念旧时光，“粤”听“粤”好听,18670302
2019-07-17,467638189,蜜糖男孩,2,7088451918,轮滑时间 · 踏稳节奏逛公园,15789025
